nohup: ignoring input
第 1757 轮, 损失: 3.0761, val loss 2.0438
第 1758 轮, 损失: 2.5260, val loss 2.0053
第 1759 轮, 损失: 9.2015, val loss 2.0267
第 1760 轮, 损失: 1.4750, val loss 2.0066
第 1761 轮, 损失: 0.9878, val loss 1.9688
第 1762 轮, 损失: 3.8986, val loss 2.0236
第 1763 轮, 损失: 2.5902, val loss 1.9901
第 1764 轮, 损失: 5.7396, val loss 1.9978
第 1765 轮, 损失: 6.5324, val loss 1.943
第 1766 轮, 损失: 2.6780, val loss 2.0574
第 1767 轮, 损失: 5.5940, val loss 2.0572
第 1768 轮, 损失: 1.9668, val loss 1.9699
第 1769 轮, 损失: 2.3150, val loss 2.1062
第 1770 轮, 损失: 5.1490, val loss 2.027
第 1771 轮, 损失: 3.3801, val loss 2.0549
第 1772 轮, 损失: 1.8982, val loss 2.0622
第 1773 轮, 损失: 3.5692, val loss 2.158
第 1774 轮, 损失: 4.4809, val loss 2.0351
第 1775 轮, 损失: 2.0772, val loss 2.045
第 1776 轮, 损失: 1.5584, val loss 1.9638
第 1777 轮, 损失: 3.0672, val loss 1.9955
第 1778 轮, 损失: 4.2168, val loss 2.065
第 1779 轮, 损失: 6.9937, val loss 2.0097
第 1780 轮, 损失: 2.8963, val loss 1.962
第 1781 轮, 损失: 5.5735, val loss 2.0125
第 1782 轮, 损失: 6.2756, val loss 2.07
第 1783 轮, 损失: 3.4591, val loss 2.0319
第 1784 轮, 损失: 3.4584, val loss 2.0121
第 1785 轮, 损失: 0.9156, val loss 2.0244
第 1786 轮, 损失: 12.6184, val loss 1.9954
第 1787 轮, 损失: 1.9516, val loss 2.0001
第 1788 轮, 损失: 8.7393, val loss 1.9566
第 1789 轮, 损失: 4.2596, val loss 2.0183
第 1790 轮, 损失: 3.4536, val loss 1.9702
第 1791 轮, 损失: 2.6178, val loss 2.0778
第 1792 轮, 损失: 2.3797, val loss 1.9874
第 1793 轮, 损失: 6.1150, val loss 2.0308
第 1794 轮, 损失: 2.0918, val loss 2.1104
第 1795 轮, 损失: 5.5672, val loss 1.9653
第 1796 轮, 损失: 3.7833, val loss 1.9626
第 1797 轮, 损失: 1.4225, val loss 1.987
第 1798 轮, 损失: 7.5009, val loss 1.989
第 1799 轮, 损失: 3.5067, val loss 1.9703
第 1800 轮, 损失: 9.7202, val loss 2.0038
第 1801 轮, 损失: 5.2098, val loss 1.9887
第 1802 轮, 损失: 3.8639, val loss 1.9513
第 1803 轮, 损失: 4.1959, val loss 2.0029
第 1804 轮, 损失: 3.7882, val loss 1.9141
第 1805 轮, 损失: 8.3712, val loss 1.9437
第 1806 轮, 损失: 5.9744, val loss 1.9549
第 1807 轮, 损失: 4.6989, val loss 1.9628
第 1808 轮, 损失: 6.4564, val loss 1.9708
第 1809 轮, 损失: 6.4813, val loss 2.0861
第 1810 轮, 损失: 12.3599, val loss 2.0083
第 1811 轮, 损失: 3.4214, val loss 2.0184
第 1812 轮, 损失: 6.8177, val loss 2.0503
第 1813 轮, 损失: 2.1881, val loss 1.9804
第 1814 轮, 损失: 10.4408, val loss 1.9961
第 1815 轮, 损失: 2.4457, val loss 1.9574
第 1816 轮, 损失: 3.9774, val loss 1.9134
第 1817 轮, 损失: 6.6331, val loss 1.9918
第 1818 轮, 损失: 3.7082, val loss 2.0253
第 1819 轮, 损失: 1.2486, val loss 1.9179
第 1820 轮, 损失: 4.9818, val loss 1.9971
第 1821 轮, 损失: 5.7638, val loss 1.9298
第 1822 轮, 损失: 2.0122, val loss 2.0166
第 1823 轮, 损失: 5.6584, val loss 2.0341
第 1824 轮, 损失: 4.8506, val loss 1.9596
第 1825 轮, 损失: 1.7459, val loss 2.0068
第 1826 轮, 损失: 5.2816, val loss 1.9913
第 1827 轮, 损失: 2.3176, val loss 1.9102
第 1828 轮, 损失: 6.9299, val loss 1.949
第 1829 轮, 损失: 3.3380, val loss 1.9343
第 1830 轮, 损失: 3.0991, val loss 1.9303
第 1831 轮, 损失: 2.8662, val loss 1.9392
第 1832 轮, 损失: 3.9089, val loss 2.0665
第 1833 轮, 损失: 1.2780, val loss 2.0381
第 1834 轮, 损失: 9.0914, val loss 1.9733
第 1835 轮, 损失: 2.3464, val loss 1.9633
第 1836 轮, 损失: 7.8612, val loss 1.9836
第 1837 轮, 损失: 4.3117, val loss 1.972
第 1838 轮, 损失: 5.0701, val loss 1.948
第 1839 轮, 损失: 6.7551, val loss 1.9582
第 1840 轮, 损失: 2.1697, val loss 1.9582
第 1841 轮, 损失: 2.0302, val loss 1.9424
第 1842 轮, 损失: 3.1912, val loss 1.9665
第 1843 轮, 损失: 3.3414, val loss 1.932
第 1844 轮, 损失: 3.3276, val loss 1.9154
第 1845 轮, 损失: 5.0899, val loss 2.0166
第 1846 轮, 损失: 2.0876, val loss 1.9593
第 1847 轮, 损失: 3.2950, val loss 1.9321
第 1848 轮, 损失: 3.1391, val loss 2.0342
第 1849 轮, 损失: 3.5599, val loss 2.1095
第 1850 轮, 损失: 2.6081, val loss 1.9827
第 1851 轮, 损失: 2.9319, val loss 1.9792
第 1852 轮, 损失: 6.5396, val loss 1.9621
第 1853 轮, 损失: 3.3687, val loss 1.9619
第 1854 轮, 损失: 5.2955, val loss 1.9556
第 1855 轮, 损失: 4.9548, val loss 1.9714
第 1856 轮, 损失: 5.5347, val loss 2.0136
第 1857 轮, 损失: 2.6693, val loss 2.0271
第 1858 轮, 损失: 4.5743, val loss 2.0572
第 1859 轮, 损失: 3.7514, val loss 1.9794
第 1860 轮, 损失: 7.4560, val loss 2.0127
第 1861 轮, 损失: 1.9043, val loss 1.9891
第 1862 轮, 损失: 3.9140, val loss 1.9512
第 1863 轮, 损失: 2.4806, val loss 2.0011
第 1864 轮, 损失: 4.3376, val loss 1.9234
第 1865 轮, 损失: 6.8436, val loss 1.8949
第 1866 轮, 损失: 5.3157, val loss 1.9924
第 1867 轮, 损失: 1.0373, val loss 1.8978
第 1868 轮, 损失: 0.7310, val loss 1.9357
第 1869 轮, 损失: 2.5089, val loss 2.0257
第 1870 轮, 损失: 0.4963, val loss 1.8796
第 1871 轮, 损失: 3.2315, val loss 1.95
第 1872 轮, 损失: 1.3838, val loss 1.929
第 1873 轮, 损失: 3.6449, val loss 1.9019
第 1874 轮, 损失: 2.2341, val loss 1.9338
第 1875 轮, 损失: 2.7863, val loss 2.0099
第 1876 轮, 损失: 4.9148, val loss 1.953
第 1877 轮, 损失: 5.4684, val loss 1.882
第 1878 轮, 损失: 2.6104, val loss 1.9721
第 1879 轮, 损失: 2.6544, val loss 1.8798
第 1880 轮, 损失: 3.6026, val loss 1.899
第 1881 轮, 损失: 3.1514, val loss 1.9286
第 1882 轮, 损失: 3.7557, val loss 1.9039
第 1883 轮, 损失: 3.4097, val loss 1.9414
第 1884 轮, 损失: 4.2029, val loss 1.8864
第 1885 轮, 损失: 1.3876, val loss 1.9359
第 1886 轮, 损失: 2.7645, val loss 1.9587
第 1887 轮, 损失: 1.7530, val loss 2.0072
第 1888 轮, 损失: 2.7466, val loss 1.9646
第 1889 轮, 损失: 3.6566, val loss 1.9836
第 1890 轮, 损失: 2.8759, val loss 1.926
第 1891 轮, 损失: 2.0822, val loss 1.8992
第 1892 轮, 损失: 2.9104, val loss 1.9302
第 1893 轮, 损失: 2.4885, val loss 1.9162
第 1894 轮, 损失: 8.1971, val loss 1.9153
第 1895 轮, 损失: 2.3544, val loss 1.9635
第 1896 轮, 损失: 4.4547, val loss 1.9908
第 1897 轮, 损失: 5.0856, val loss 1.9935
第 1898 轮, 损失: 5.4219, val loss 1.9224
第 1899 轮, 损失: 3.9548, val loss 1.9681
第 1900 轮, 损失: 6.5256, val loss 1.8992
第 1901 轮, 损失: 2.6414, val loss 1.9497
第 1902 轮, 损失: 5.7782, val loss 1.9453
第 1903 轮, 损失: 3.7853, val loss 1.9048
第 1904 轮, 损失: 4.8005, val loss 1.9401
第 1905 轮, 损失: 5.1017, val loss 1.9567
第 1906 轮, 损失: 4.1748, val loss 1.8949
第 1907 轮, 损失: 2.1130, val loss 1.8695
第 1908 轮, 损失: 3.0858, val loss 1.906
第 1909 轮, 损失: 4.7163, val loss 1.955
第 1910 轮, 损失: 2.5199, val loss 1.9623
第 1911 轮, 损失: 5.1824, val loss 1.8889
第 1912 轮, 损失: 4.2590, val loss 1.9027
第 1913 轮, 损失: 4.7430, val loss 1.9663
第 1914 轮, 损失: 4.6991, val loss 1.92
第 1915 轮, 损失: 0.6890, val loss 1.879
第 1916 轮, 损失: 4.4340, val loss 1.8674
第 1917 轮, 损失: 1.9190, val loss 1.915
第 1918 轮, 损失: 1.2034, val loss 1.8882
第 1919 轮, 损失: 4.1997, val loss 1.8899
第 1920 轮, 损失: 1.8810, val loss 1.8604
第 1921 轮, 损失: 6.1188, val loss 1.9178
第 1922 轮, 损失: 7.2156, val loss 1.9471
第 1923 轮, 损失: 4.0748, val loss 1.9179
第 1924 轮, 损失: 2.0350, val loss 1.9452
第 1925 轮, 损失: 5.7394, val loss 1.8697
第 1926 轮, 损失: 4.7435, val loss 1.8546
第 1927 轮, 损失: 9.4193, val loss 1.9194
第 1928 轮, 损失: 5.4436, val loss 2.1488
第 1929 轮, 损失: 3.8514, val loss 1.9105
第 1930 轮, 损失: 8.6005, val loss 1.8782
第 1931 轮, 损失: 2.3559, val loss 2.0208
第 1932 轮, 损失: 8.0356, val loss 1.9409
第 1933 轮, 损失: 1.5719, val loss 1.9414
第 1934 轮, 损失: 2.7405, val loss 1.9316
第 1935 轮, 损失: 3.4683, val loss 1.9507
第 1936 轮, 损失: 2.6897, val loss 1.9278
第 1937 轮, 损失: 4.0492, val loss 1.8879
第 1938 轮, 损失: 1.9939, val loss 1.8406
第 1939 轮, 损失: 3.5835, val loss 1.8446
第 1940 轮, 损失: 3.3060, val loss 1.99
第 1941 轮, 损失: 4.9455, val loss 1.8765
第 1942 轮, 损失: 0.5903, val loss 1.859
第 1943 轮, 损失: 3.5628, val loss 1.8839
第 1944 轮, 损失: 3.6125, val loss 1.9053
第 1945 轮, 损失: 2.6138, val loss 1.9401
第 1946 轮, 损失: 3.7029, val loss 2.0824
第 1947 轮, 损失: 9.2583, val loss 1.9742
第 1948 轮, 损失: 3.8327, val loss 2.0324
第 1949 轮, 损失: 3.8075, val loss 1.8711
第 1950 轮, 损失: 2.7544, val loss 1.9259
第 1951 轮, 损失: 2.4927, val loss 1.8825
第 1952 轮, 损失: 1.9116, val loss 2.0997
第 1953 轮, 损失: 0.6802, val loss 1.9254
第 1954 轮, 损失: 5.1877, val loss 1.9064
第 1955 轮, 损失: 2.5001, val loss 1.9019
第 1956 轮, 损失: 3.0389, val loss 1.9211
第 1957 轮, 损失: 3.5861, val loss 1.8764
第 1958 轮, 损失: 8.5838, val loss 1.8631
第 1959 轮, 损失: 3.4243, val loss 1.9451
第 1960 轮, 损失: 3.1815, val loss 1.8588
第 1961 轮, 损失: 2.0566, val loss 1.8872
第 1962 轮, 损失: 6.1779, val loss 1.8723
第 1963 轮, 损失: 2.0828, val loss 1.9402
第 1964 轮, 损失: 4.0670, val loss 1.9374
第 1965 轮, 损失: 1.8986, val loss 1.87
第 1966 轮, 损失: 1.3958, val loss 1.8333
第 1967 轮, 损失: 5.1164, val loss 1.8795
第 1968 轮, 损失: 1.9088, val loss 1.8572
第 1969 轮, 损失: 2.5628, val loss 1.8717
第 1970 轮, 损失: 1.5185, val loss 1.9423
第 1971 轮, 损失: 6.8707, val loss 1.8908
第 1972 轮, 损失: 8.3638, val loss 1.8453
第 1973 轮, 损失: 3.2799, val loss 1.9171
第 1974 轮, 损失: 3.3145, val loss 1.9313
第 1975 轮, 损失: 6.0268, val loss 1.8965
第 1976 轮, 损失: 3.1058, val loss 1.8819
第 1977 轮, 损失: 0.5765, val loss 1.9623
第 1978 轮, 损失: 5.2203, val loss 1.9027
第 1979 轮, 损失: 5.8690, val loss 1.8838
第 1980 轮, 损失: 2.3513, val loss 1.8402
第 1981 轮, 损失: 2.4348, val loss 1.8387
第 1982 轮, 损失: 0.7701, val loss 1.8812
第 1983 轮, 损失: 4.2941, val loss 1.8304
第 1984 轮, 损失: 3.5866, val loss 1.9902
第 1985 轮, 损失: 2.5339, val loss 1.8931
第 1986 轮, 损失: 3.5959, val loss 1.8966
第 1987 轮, 损失: 2.7371, val loss 1.8414
第 1988 轮, 损失: 1.9120, val loss 1.8167
第 1989 轮, 损失: 2.0581, val loss 1.912
第 1990 轮, 损失: 1.8541, val loss 1.8646
第 1991 轮, 损失: 1.6760, val loss 1.8364
第 1992 轮, 损失: 5.7180, val loss 1.8302
第 1993 轮, 损失: 5.3805, val loss 1.8649
第 1994 轮, 损失: 5.4132, val loss 2.0065
第 1995 轮, 损失: 4.5439, val loss 1.8526
第 1996 轮, 损失: 4.4017, val loss 1.8694
第 1997 轮, 损失: 2.4050, val loss 1.8513
第 1998 轮, 损失: 5.6188, val loss 1.9075
第 1999 轮, 损失: 4.3556, val loss 1.8636
第 2000 轮, 损失: 4.4285, val loss 1.879
第 2001 轮, 损失: 4.3316, val loss 1.9657
第 2002 轮, 损失: 1.1392, val loss 1.925
第 2003 轮, 损失: 3.5516, val loss 1.8764
第 2004 轮, 损失: 4.1272, val loss 1.9457
第 2005 轮, 损失: 2.8370, val loss 1.8356
第 2006 轮, 损失: 1.3538, val loss 1.8713
第 2007 轮, 损失: 5.4500, val loss 1.8457
第 2008 轮, 损失: 5.9642, val loss 1.8478
第 2009 轮, 损失: 0.2304, val loss 1.898
第 2010 轮, 损失: 6.6265, val loss 1.9601
第 2011 轮, 损失: 5.3338, val loss 1.8662
第 2012 轮, 损失: 2.6406, val loss 1.941
第 2013 轮, 损失: 2.6402, val loss 1.9473
第 2014 轮, 损失: 3.0086, val loss 1.8117
第 2015 轮, 损失: 5.7757, val loss 1.8547
第 2016 轮, 损失: 1.9576, val loss 1.8317
第 2017 轮, 损失: 6.5705, val loss 1.8039
第 2018 轮, 损失: 7.7008, val loss 1.8704
第 2019 轮, 损失: 2.5888, val loss 1.8338
第 2020 轮, 损失: 8.2164, val loss 1.798
第 2021 轮, 损失: 6.3465, val loss 1.9306
第 2022 轮, 损失: 7.3736, val loss 1.8279
第 2023 轮, 损失: 5.2117, val loss 1.8149
第 2024 轮, 损失: 2.0011, val loss 1.7883
第 2025 轮, 损失: 2.3942, val loss 1.8623
第 2026 轮, 损失: 1.7440, val loss 1.8972
第 2027 轮, 损失: 12.3729, val loss 1.8401
第 2028 轮, 损失: 3.8651, val loss 1.8242
第 2029 轮, 损失: 2.9960, val loss 1.9383
第 2030 轮, 损失: 6.4206, val loss 1.8755
第 2031 轮, 损失: 3.9725, val loss 1.8427
第 2032 轮, 损失: 2.7372, val loss 1.8279
第 2033 轮, 损失: 3.7218, val loss 1.8609
第 2034 轮, 损失: 2.3924, val loss 1.8504
第 2035 轮, 损失: 5.3607, val loss 1.9412
第 2036 轮, 损失: 6.8671, val loss 1.8588
第 2037 轮, 损失: 5.0759, val loss 1.8721
第 2038 轮, 损失: 1.3854, val loss 1.8372
第 2039 轮, 损失: 2.1357, val loss 1.8462
第 2040 轮, 损失: 3.7845, val loss 1.7976
第 2041 轮, 损失: 6.7265, val loss 1.9226
第 2042 轮, 损失: 5.0187, val loss 1.8598
第 2043 轮, 损失: 2.7751, val loss 1.8214
第 2044 轮, 损失: 1.0848, val loss 1.8385
第 2045 轮, 损失: 4.8362, val loss 1.8284
第 2046 轮, 损失: 7.6450, val loss 1.8695
第 2047 轮, 损失: 1.4677, val loss 1.8316
第 2048 轮, 损失: 0.9749, val loss 1.8058
第 2049 轮, 损失: 2.7946, val loss 1.8162
第 2050 轮, 损失: 1.0127, val loss 1.8553
第 2051 轮, 损失: 1.0947, val loss 1.8517
第 2052 轮, 损失: 5.0790, val loss 1.9439
第 2053 轮, 损失: 1.5948, val loss 1.812
第 2054 轮, 损失: 5.4328, val loss 1.8284
第 2055 轮, 损失: 0.6059, val loss 1.8162
第 2056 轮, 损失: 3.0640, val loss 1.8216
第 2057 轮, 损失: 1.8767, val loss 1.8057
第 2058 轮, 损失: 4.4600, val loss 1.8453
第 2059 轮, 损失: 1.5286, val loss 1.9427
第 2060 轮, 损失: 7.4295, val loss 1.8669
第 2061 轮, 损失: 3.8707, val loss 1.955
第 2062 轮, 损失: 7.8424, val loss 1.8942
第 2063 轮, 损失: 5.7451, val loss 1.8884
第 2064 轮, 损失: 6.6339, val loss 1.877
第 2065 轮, 损失: 2.7353, val loss 1.8823
第 2066 轮, 损失: 2.8341, val loss 1.7926
第 2067 轮, 损失: 2.0841, val loss 1.7994
第 2068 轮, 损失: 3.3439, val loss 1.8671
第 2069 轮, 损失: 4.6936, val loss 1.8481
第 2070 轮, 损失: 4.2149, val loss 1.8066
第 2071 轮, 损失: 3.2042, val loss 1.8296
第 2072 轮, 损失: 1.9414, val loss 1.9373
第 2073 轮, 损失: 3.4083, val loss 1.7866
第 2074 轮, 损失: 5.1013, val loss 1.8409
第 2075 轮, 损失: 6.7074, val loss 1.7903
第 2076 轮, 损失: 1.1633, val loss 1.8174
第 2077 轮, 损失: 2.5087, val loss 1.8992
第 2078 轮, 损失: 10.0395, val loss 1.8357
第 2079 轮, 损失: 1.3543, val loss 1.8697
第 2080 轮, 损失: 3.9367, val loss 1.8691
第 2081 轮, 损失: 2.3726, val loss 1.8065
第 2082 轮, 损失: 1.0189, val loss 1.8235
第 2083 轮, 损失: 4.0715, val loss 1.8109
第 2084 轮, 损失: 1.0397, val loss 1.8668
第 2085 轮, 损失: 2.9901, val loss 1.8131
第 2086 轮, 损失: 4.1180, val loss 1.8261
第 2087 轮, 损失: 1.8420, val loss 2.1669
第 2088 轮, 损失: 0.7593, val loss 1.8425
第 2089 轮, 损失: 2.6217, val loss 1.7766
第 2090 轮, 损失: 3.3626, val loss 1.8033
第 2091 轮, 损失: 1.3133, val loss 1.789
第 2092 轮, 损失: 2.2352, val loss 1.7853
第 2093 轮, 损失: 7.0798, val loss 1.8536
第 2094 轮, 损失: 1.7436, val loss 1.8327
第 2095 轮, 损失: 9.4198, val loss 1.9637
第 2096 轮, 损失: 1.2967, val loss 1.8771
第 2097 轮, 损失: 7.8505, val loss 1.8181
第 2098 轮, 损失: 1.4009, val loss 1.957
第 2099 轮, 损失: 1.0871, val loss 1.8667
第 2100 轮, 损失: 4.3121, val loss 1.7975
第 2101 轮, 损失: 4.1088, val loss 1.9358
第 2102 轮, 损失: 7.1113, val loss 1.8326
第 2103 轮, 损失: 4.4522, val loss 1.8797
第 2104 轮, 损失: 10.3325, val loss 1.8644
第 2105 轮, 损失: 6.2982, val loss 1.8395
第 2106 轮, 损失: 3.8635, val loss 1.8066
第 2107 轮, 损失: 6.5884, val loss 1.8463
第 2108 轮, 损失: 3.0577, val loss 1.8144
第 2109 轮, 损失: 1.0891, val loss 1.7783
第 2110 轮, 损失: 2.0903, val loss 1.7993
第 2111 轮, 损失: 3.5478, val loss 1.7995
第 2112 轮, 损失: 6.2605, val loss 1.7978
第 2113 轮, 损失: 0.6777, val loss 1.821
第 2114 轮, 损失: 3.0679, val loss 1.812
第 2115 轮, 损失: 3.5746, val loss 1.8344
第 2116 轮, 损失: 3.3719, val loss 1.8701
第 2117 轮, 损失: 8.3817, val loss 1.8003
第 2118 轮, 损失: 0.7403, val loss 1.7858
第 2119 轮, 损失: 4.0599, val loss 1.764
第 2120 轮, 损失: 5.5441, val loss 1.779
第 2121 轮, 损失: 2.1158, val loss 1.8398
第 2122 轮, 损失: 1.7289, val loss 1.862
第 2123 轮, 损失: 4.5181, val loss 1.9489
第 2124 轮, 损失: 3.3325, val loss 1.9228
第 2125 轮, 损失: 1.2902, val loss 1.8708
第 2126 轮, 损失: 1.6058, val loss 1.7659
第 2127 轮, 损失: 1.9213, val loss 1.8187
第 2128 轮, 损失: 2.0162, val loss 1.7642
第 2129 轮, 损失: 3.2686, val loss 1.8003
第 2130 轮, 损失: 4.0482, val loss 1.9044
第 2131 轮, 损失: 4.9973, val loss 1.8073
第 2132 轮, 损失: 5.1972, val loss 1.8065
第 2133 轮, 损失: 3.7323, val loss 1.8323
第 2134 轮, 损失: 2.9776, val loss 1.7882
第 2135 轮, 损失: 2.7203, val loss 1.9063
第 2136 轮, 损失: 1.7360, val loss 1.8673
第 2137 轮, 损失: 3.9682, val loss 1.793
第 2138 轮, 损失: 2.5260, val loss 1.7562
第 2139 轮, 损失: 2.2068, val loss 1.8169
第 2140 轮, 损失: 1.5463, val loss 1.7605
第 2141 轮, 损失: 2.0974, val loss 1.8003
第 2142 轮, 损失: 1.7708, val loss 1.7592
第 2143 轮, 损失: 7.0135, val loss 1.8028
第 2144 轮, 损失: 2.4793, val loss 1.8411
第 2145 轮, 损失: 0.5283, val loss 1.8002
第 2146 轮, 损失: 3.7048, val loss 1.7876
第 2147 轮, 损失: 2.0829, val loss 1.7702
第 2148 轮, 损失: 3.9266, val loss 1.772
第 2149 轮, 损失: 4.4258, val loss 1.8478
第 2150 轮, 损失: 1.4495, val loss 1.7864
第 2151 轮, 损失: 1.9813, val loss 1.7543
第 2152 轮, 损失: 1.4013, val loss 2.0519
第 2153 轮, 损失: 1.6999, val loss 1.8198
第 2154 轮, 损失: 4.0535, val loss 1.8484
第 2155 轮, 损失: 2.4647, val loss 1.7747
第 2156 轮, 损失: 2.2513, val loss 1.8773
第 2157 轮, 损失: 8.4178, val loss 1.8656
第 2158 轮, 损失: 2.9881, val loss 1.8279
第 2159 轮, 损失: 1.5193, val loss 1.84
第 2160 轮, 损失: 3.1481, val loss 1.7549
第 2161 轮, 损失: 3.7318, val loss 1.8832
第 2162 轮, 损失: 4.0641, val loss 1.7884
第 2163 轮, 损失: 3.6275, val loss 1.7287
第 2164 轮, 损失: 11.0853, val loss 1.8845
第 2165 轮, 损失: 2.1785, val loss 1.7781
第 2166 轮, 损失: 1.3788, val loss 1.8058
第 2167 轮, 损失: 3.1647, val loss 1.7436
第 2168 轮, 损失: 2.1008, val loss 1.7844
第 2169 轮, 损失: 7.0926, val loss 1.7699
第 2170 轮, 损失: 7.9421, val loss 1.7784
第 2171 轮, 损失: 2.2155, val loss 1.8147
第 2172 轮, 损失: 2.3743, val loss 1.756
第 2173 轮, 损失: 4.0569, val loss 1.746
第 2174 轮, 损失: 1.2546, val loss 1.7016
第 2175 轮, 损失: 4.5260, val loss 1.7863
第 2176 轮, 损失: 6.1982, val loss 1.8198
第 2177 轮, 损失: 4.4782, val loss 1.7769
第 2178 轮, 损失: 3.2386, val loss 1.88
第 2179 轮, 损失: 2.3662, val loss 1.8737
第 2180 轮, 损失: 3.4212, val loss 1.7362
第 2181 轮, 损失: 2.3740, val loss 1.7796
第 2182 轮, 损失: 3.3080, val loss 1.8019
第 2183 轮, 损失: 4.9919, val loss 1.8232
第 2184 轮, 损失: 4.5012, val loss 1.8712
第 2185 轮, 损失: 1.3729, val loss 1.7808
第 2186 轮, 损失: 2.0051, val loss 1.7478
第 2187 轮, 损失: 1.4622, val loss 1.7379
第 2188 轮, 损失: 4.6937, val loss 1.8495
第 2189 轮, 损失: 6.0313, val loss 1.8262
第 2190 轮, 损失: 2.6683, val loss 1.7771
第 2191 轮, 损失: 6.1093, val loss 1.9162
第 2192 轮, 损失: 4.0444, val loss 1.7418
第 2193 轮, 损失: 2.6924, val loss 1.8665
第 2194 轮, 损失: 4.6331, val loss 1.8857
第 2195 轮, 损失: 5.1368, val loss 1.925
第 2196 轮, 损失: 2.7874, val loss 1.7534
第 2197 轮, 损失: 1.4132, val loss 1.8264
第 2198 轮, 损失: 2.0488, val loss 1.8566
第 2199 轮, 损失: 3.6705, val loss 1.7487
第 2200 轮, 损失: 4.5896, val loss 1.8123
第 2201 轮, 损失: 3.5791, val loss 1.7686
第 2202 轮, 损失: 3.5705, val loss 1.7475
第 2203 轮, 损失: 1.8061, val loss 1.7637
第 2204 轮, 损失: 4.8350, val loss 1.8606
第 2205 轮, 损失: 4.1139, val loss 1.7688
第 2206 轮, 损失: 4.1838, val loss 1.7262
第 2207 轮, 损失: 3.0839, val loss 1.7331
第 2208 轮, 损失: 2.0588, val loss 1.7391
第 2209 轮, 损失: 1.0617, val loss 1.7154
第 2210 轮, 损失: 4.1866, val loss 1.7445
第 2211 轮, 损失: 3.6163, val loss 1.8167
第 2212 轮, 损失: 2.3360, val loss 1.7527
第 2213 轮, 损失: 1.5628, val loss 1.7862
第 2214 轮, 损失: 3.0623, val loss 1.7657
第 2215 轮, 损失: 2.3848, val loss 1.7364
第 2216 轮, 损失: 3.2367, val loss 1.7638
第 2217 轮, 损失: 3.2279, val loss 1.7404
第 2218 轮, 损失: 5.2622, val loss 1.7652
第 2219 轮, 损失: 6.1341, val loss 1.7415
第 2220 轮, 损失: 5.1551, val loss 1.7553
第 2221 轮, 损失: 2.3411, val loss 1.7469
第 2222 轮, 损失: 6.3946, val loss 1.8089
第 2223 轮, 损失: 3.2373, val loss 1.8196
第 2224 轮, 损失: 5.6629, val loss 1.7276
第 2225 轮, 损失: 2.9434, val loss 1.7591
第 2226 轮, 损失: 3.1212, val loss 1.8632
第 2227 轮, 损失: 4.1344, val loss 1.8171
第 2228 轮, 损失: 0.9654, val loss 1.777
第 2229 轮, 损失: 5.8135, val loss 1.7183
第 2230 轮, 损失: 2.0279, val loss 1.7639
第 2231 轮, 损失: 2.1320, val loss 1.7292
第 2232 轮, 损失: 6.1400, val loss 1.7255
第 2233 轮, 损失: 2.8149, val loss 1.6986
第 2234 轮, 损失: 0.9883, val loss 1.8366
第 2235 轮, 损失: 2.1753, val loss 1.7507
第 2236 轮, 损失: 3.9904, val loss 1.7766
第 2237 轮, 损失: 1.5680, val loss 1.7563
第 2238 轮, 损失: 3.3437, val loss 1.8514
第 2239 轮, 损失: 2.3454, val loss 1.7456
第 2240 轮, 损失: 3.2699, val loss 1.7213
第 2241 轮, 损失: 4.2987, val loss 1.7422
第 2242 轮, 损失: 2.2477, val loss 1.9192
第 2243 轮, 损失: 0.9517, val loss 1.7937
第 2244 轮, 损失: 1.9644, val loss 1.7419
第 2245 轮, 损失: 3.6989, val loss 1.754
第 2246 轮, 损失: 9.0093, val loss 1.7109
第 2247 轮, 损失: 1.7945, val loss 1.7066
第 2248 轮, 损失: 1.5837, val loss 1.9357
第 2249 轮, 损失: 1.3361, val loss 1.7058
第 2250 轮, 损失: 0.7783, val loss 1.7543
第 2251 轮, 损失: 4.5837, val loss 1.8164
第 2252 轮, 损失: 2.9112, val loss 1.731
第 2253 轮, 损失: 5.3533, val loss 1.7767
第 2254 轮, 损失: 1.9850, val loss 1.7519
第 2255 轮, 损失: 3.9058, val loss 1.8314
第 2256 轮, 损失: 5.6583, val loss 1.7486
第 2257 轮, 损失: 1.7877, val loss 1.7581
第 2258 轮, 损失: 3.3613, val loss 1.727
第 2259 轮, 损失: 1.3111, val loss 1.7904
第 2260 轮, 损失: 2.3835, val loss 1.7505
第 2261 轮, 损失: 3.0245, val loss 1.76
第 2262 轮, 损失: 0.5985, val loss 1.6991
第 2263 轮, 损失: 2.5139, val loss 1.7253
第 2264 轮, 损失: 1.8512, val loss 1.7181
第 2265 轮, 损失: 2.3663, val loss 1.757
第 2266 轮, 损失: 3.6063, val loss 1.8826
第 2267 轮, 损失: 2.0996, val loss 1.7944
第 2268 轮, 损失: 7.1701, val loss 1.7384
第 2269 轮, 损失: 2.1397, val loss 1.7335
第 2270 轮, 损失: 2.6700, val loss 1.7208
第 2271 轮, 损失: 7.6640, val loss 1.7873
第 2272 轮, 损失: 8.8547, val loss 1.9372
第 2273 轮, 损失: 1.1356, val loss 1.7711
第 2274 轮, 损失: 1.9753, val loss 1.7478
第 2275 轮, 损失: 0.6993, val loss 1.775
第 2276 轮, 损失: 2.8655, val loss 1.7836
